country_code,country,period,index,yoy_pct
AU,Australia,2006-Q2,74.5402,6.6482
AU,Australia,2006-Q3,75.8955,8.7379
AU,Australia,2006-Q4,77.2507,8.5714
AU,Australia,2007-Q1,77.9284,8.3445
AU,Australia,2007-Q2,81.4134,9.2208
AU,Australia,2007-Q3,84.3175,11.0969
AU,Australia,2007-Q4,87.5121,13.2832
AU,Australia,2008-Q1,87.8993,12.795
AU,Australia,2008-Q2,87.1249,7.0155
AU,Australia,2008-Q3,85.1888,1.0333
AU,Australia,2008-Q4,84.0271,-3.9823
AU,Australia,2009-Q1,83.8335,-4.6256
AU,Australia,2009-Q2,87.3185,0.2222
AU,Australia,2009-Q3,90.9971,6.8182
AU,Australia,2009-Q4,96.031,14.2857
AU,Australia,2010-Q1,99.0319,18.1293
AU,Australia,2010-Q2,100.9681,15.6319
AU,Australia,2010-Q3,99.7096,9.5745
AU,Australia,2010-Q4,100.2904,4.4355
AU,Australia,2011-Q1,99.4192,0.391
AU,Australia,2011-Q2,98.7415,-2.2052
AU,Australia,2011-Q3,96.999,-2.7184
AU,Australia,2011-Q4,96.2246,-4.0541
AU,Australia,2012-Q1,96.8054,-2.629
AU,Australia,2012-Q2,97.1926,-1.5686
AU,Australia,2012-Q3,96.999,0.0
AU,Australia,2012-Q4,99.1288,3.0181
AU,Australia,2013-Q1,99.8064,3.1
AU,Australia,2013-Q2,102.3233,5.2789
AU,Australia,2013-Q3,104.8403,8.0838
AU,Australia,2013-Q4,109.0029,9.9609
AU,Australia,2014-Q1,110.5518,10.7662
AU,Australia,2014-Q2,112.6815,10.123
AU,Australia,2014-Q3,114.0368,8.7719
AU,Australia,2014-Q4,116.3601,6.7496
AU,Australia,2015-Q1,118.1994,6.9177
AU,Australia,2015-Q2,123.7173,9.7938
AU,Australia,2015-Q3,126.2343,10.6961
AU,Australia,2015-Q4,126.4279,8.6522
AU,Australia,2016-Q1,126.2343,6.7977
AU,Australia,2016-Q2,128.7512,4.0689
AU,Australia,2016-Q3,130.6873,3.5276
AU,Australia,2016-Q4,136.1084,7.657
AU,Australia,2017-Q1,139.1094,10.1994
AU,Australia,2017-Q2,141.8199,10.1504
AU,Australia,2017-Q3,141.5295,8.2963
AU,Australia,2017-Q4,142.8848,4.9787
AU,Australia,2018-Q1,141.9167,2.0181
AU,Australia,2018-Q2,140.9487,-0.6143
AU,Australia,2018-Q3,138.819,-1.9152
AU,Australia,2018-Q4,135.5276,-5.1491
AU,Australia,2019-Q1,131.4618,-7.367
AU,Australia,2019-Q2,130.4937,-7.4176
AU,Australia,2019-Q3,133.6883,-3.696
AU,Australia,2019-Q4,138.9158,2.5
AU,Australia,2020-Q1,141.1423,7.3638
AU,Australia,2020-Q2,138.6254,6.2315
AU,Australia,2020-Q3,139.6902,4.4895
AU,Australia,2020-Q4,143.9497,3.6237
AU,Australia,2021-Q1,151.6941,7.476
AU,Australia,2021-Q2,161.8587,16.7598
AU,Australia,2021-Q3,169.9903,21.6909
AU,Australia,2021-Q4,178.0252,23.6718
AU,Australia,2022-Q1,182.9175,20.5831
AU,Australia,2022-Q2,183.4788,13.3574
AU,Australia,2022-Q3,177.1329,4.2018
AU,Australia,2022-Q4,172.5522,-3.0743
AU,Australia,2023-Q1,171.7021,-6.1314
AU,Australia,2023-Q2,176.5027,-3.8022
AU,Australia,2023-Q3,181.3528,2.3823
AU,Australia,2023-Q4,185.0522,7.2442
AU,Australia,2024-Q1,188.104,9.5525
AU,Australia,2024-Q2,192.1255,8.8514
AU,Australia,2024-Q3,194.8374,7.4356
AU,Australia,2024-Q4,195.7362,5.7735
AU,Australia,2025-Q1,196.5064,4.4669
AU,Australia,2025-Q2,199.929,4.0617
AU,Australia,2025-Q3,204.7214,5.0729
AU,Australia,2025-Q4,211.5761,8.0925
AU,Australia,2026-Q1,216.1282,9.9853
BR,Brazil,2006-Q2,43.613,10.5675
BR,Brazil,2006-Q3,45.1233,12.0605
BR,Brazil,2006-Q4,46.8334,13.6562
BR,Brazil,2007-Q1,48.7463,15.2092
BR,Brazil,2007-Q2,50.8818,16.6666
BR,Brazil,2007-Q3,53.2686,18.0512
BR,Brazil,2007-Q4,55.9323,19.4282
BR,Brazil,2008-Q1,58.8844,20.7977
BR,Brazil,2008-Q2,62.0934,22.0346
BR,Brazil,2008-Q3,65.528,23.0143
BR,Brazil,2008-Q4,69.2024,23.7253
BR,Brazil,2009-Q1,73.1794,24.2764
BR,Brazil,2009-Q2,77.5104,24.8287
BR,Brazil,2009-Q3,82.2041,25.4488
BR,Brazil,2009-Q4,87.1917,25.9952
BR,Brazil,2010-Q1,92.3279,26.1665
BR,Brazil,2010-Q2,97.4869,25.7727
BR,Brazil,2010-Q3,102.5916,24.8011
BR,Brazil,2010-Q4,107.5936,23.3989
BR,Brazil,2011-Q1,112.4642,21.8096
BR,Brazil,2011-Q2,117.1293,20.1488
BR,Brazil,2011-Q3,121.389,18.3226
BR,Brazil,2011-Q4,125.1062,16.2766
BR,Brazil,2012-Q1,128.398,14.1679
BR,Brazil,2012-Q2,131.5156,12.2824
BR,Brazil,2012-Q3,134.6076,10.8895
BR,Brazil,2012-Q4,137.7139,10.0776
BR,Brazil,2013-Q1,140.823,9.6769
BR,Brazil,2013-Q2,143.8892,9.4085
BR,Brazil,2013-Q3,146.8527,9.0969
BR,Brazil,2013-Q4,149.7106,8.7113
BR,Brazil,2014-Q1,151.9774,7.9209
BR,Brazil,2014-Q2,154.1501,7.1311
BR,Brazil,2014-Q3,156.2028,6.367
BR,Brazil,2014-Q4,158.0386,5.5627
BR,Brazil,2015-Q1,159.5974,5.0139
BR,Brazil,2015-Q2,160.8736,4.3617
BR,Brazil,2015-Q3,161.95,3.6793
BR,Brazil,2015-Q4,162.8807,3.0639
BR,Brazil,2016-Q1,163.6059,2.5116
BR,Brazil,2016-Q2,164.0912,2.0001
BR,Brazil,2016-Q3,164.3367,1.4737
BR,Brazil,2016-Q4,164.3196,0.8834
BR,Brazil,2017-Q1,163.9313,0.1989
BR,Brazil,2017-Q2,163.052,-0.6333
BR,Brazil,2017-Q3,161.6616,-1.6278
BR,Brazil,2017-Q4,159.8915,-2.6948
BR,Brazil,2018-Q1,157.9787,-3.6312
BR,Brazil,2018-Q2,156.1657,-4.2234
BR,Brazil,2018-Q3,154.5469,-4.401
BR,Brazil,2018-Q4,153.1194,-4.2354
BR,Brazil,2019-Q1,151.8404,-3.8855
BR,Brazil,2019-Q2,150.667,-3.5211
BR,Brazil,2019-Q3,149.6106,-3.194
BR,Brazil,2019-Q4,148.7256,-2.8695
BR,Brazil,2020-Q1,148.0718,-2.4819
BR,Brazil,2020-Q2,147.675,-1.9858
BR,Brazil,2020-Q3,147.5122,-1.4026
BR,Brazil,2020-Q4,147.5322,-0.8024
BR,Brazil,2021-Q1,147.7178,-0.2391
BR,Brazil,2021-Q2,148.1546,0.3248
BR,Brazil,2021-Q3,148.9883,1.0007
BR,Brazil,2021-Q4,150.4015,1.9449
BR,Brazil,2022-Q1,152.577,3.2895
BR,Brazil,2022-Q2,155.6947,5.0893
BR,Brazil,2022-Q3,159.8715,7.3047
BR,Brazil,2022-Q4,165.0876,9.7646
BR,Brazil,2023-Q1,171.1259,12.1571
BR,Brazil,2023-Q2,177.524,14.0206
BR,Brazil,2023-Q3,183.6651,14.883
BR,Brazil,2023-Q4,189.0439,14.5113
BR,Brazil,2024-Q1,193.4463,13.0433
BR,Brazil,2024-Q2,197.0151,10.9794
BR,Brazil,2024-Q3,200.147,8.9739
BR,Brazil,2024-Q4,203.3732,7.5799
BR,Brazil,2025-Q1,207.1104,7.0635
BR,Brazil,2025-Q2,211.5356,7.3702
BR,Brazil,2025-Q3,216.529,8.185
BR,Brazil,2025-Q4,221.8393,9.0799
BR,Brazil,2026-Q1,227.2867,9.7418
CA,Canada,2006-Q2,83.3991,11.9346
CA,Canada,2006-Q3,85.5504,12.9735
CA,Canada,2006-Q4,86.0523,12.1495
CA,Canada,2007-Q1,88.7773,11.4311
CA,Canada,2007-Q2,92.578,11.006
CA,Canada,2007-Q3,94.5142,10.4778
CA,Canada,2007-Q4,94.8727,10.25
CA,Canada,2008-Q1,96.2352,8.4006
CA,Canada,2008-Q2,96.9523,4.725
CA,Canada,2008-Q3,95.0161,0.5311
CA,Canada,2008-Q4,91.2872,-3.7793
CA,Canada,2009-Q1,88.4188,-8.1222
CA,Canada,2009-Q2,90.4984,-6.6568
CA,Canada,2009-Q3,93.5819,-1.5094
CA,Canada,2009-Q4,96.3069,5.4988
CA,Canada,2010-Q1,99.3188,12.3277
CA,Canada,2010-Q2,101.1115,11.7274
CA,Canada,2010-Q3,99.9641,6.8199
CA,Canada,2010-Q4,99.6056,3.4252
CA,Canada,2011-Q1,102.2589,2.9603
CA,Canada,2011-Q2,105.7727,4.6099
CA,Canada,2011-Q3,107.2069,7.2453
CA,Canada,2011-Q4,107.3503,7.7754
CA,Canada,2012-Q1,109.7885,7.3633
CA,Canada,2012-Q2,112.0115,5.8983
CA,Canada,2012-Q3,110.9358,3.4783
CA,Canada,2012-Q4,109.5733,2.0708
CA,Canada,2013-Q1,110.7207,0.8491
CA,Canada,2013-Q2,113.0154,0.8963
CA,Canada,2013-Q3,113.6608,2.4564
CA,Canada,2013-Q4,114.0194,4.0576
CA,Canada,2014-Q1,116.4575,5.1813
CA,Canada,2014-Q2,119.1825,5.4569
CA,Canada,2014-Q3,119.8996,5.489
CA,Canada,2014-Q4,120.3299,5.5346
CA,Canada,2015-Q1,123.6285,6.1576
CA,Canada,2015-Q2,127.8594,7.2804
CA,Canada,2015-Q3,130.2259,8.6124
CA,Canada,2015-Q4,131.6601,9.416
CA,Canada,2016-Q1,138.616,12.123
CA,Canada,2016-Q2,147.4364,15.3113
CA,Canada,2016-Q3,151.8107,16.5749
CA,Canada,2016-Q4,152.8146,16.0675
CA,Canada,2017-Q1,163.0692,17.641
CA,Canada,2017-Q2,172.2995,16.8637
CA,Canada,2017-Q3,174.5216,14.9601
CA,Canada,2017-Q4,174.0089,13.8692
CA,Canada,2018-Q1,175.2054,7.4423
CA,Canada,2018-Q2,177.4275,2.9762
CA,Canada,2018-Q3,177.7694,1.8609
CA,Canada,2018-Q4,177.0856,1.7682
CA,Canada,2019-Q1,176.231,0.5854
CA,Canada,2019-Q2,177.7694,0.1927
CA,Canada,2019-Q3,178.1112,0.1923
CA,Canada,2019-Q4,179.9915,1.6409
CA,Canada,2020-Q1,183.752,4.2677
CA,Canada,2020-Q2,187.8544,5.6731
CA,Canada,2020-Q3,190.4183,6.9098
CA,Canada,2020-Q4,195.0335,8.3571
CA,Canada,2021-Q1,199.8196,8.7442
CA,Canada,2021-Q2,213.1523,13.4668
CA,Canada,2021-Q3,217.7675,14.3627
CA,Canada,2021-Q4,222.2117,13.9351
CA,Canada,2022-Q1,250.6768,25.4516
CA,Canada,2022-Q2,244.1786,14.5559
CA,Canada,2022-Q3,222.0704,1.9759
CA,Canada,2022-Q4,211.8286,-4.6726
CA,Canada,2023-Q1,211.9699,-15.441
CA,Canada,2023-Q2,222.5649,-8.8516
CA,Canada,2023-Q3,221.3641,-0.3181
CA,Canada,2023-Q4,212.7469,0.4335
CA,Canada,2024-Q1,213.5238,0.7331
CA,Canada,2024-Q2,216.4198,-2.761
CA,Canada,2024-Q3,212.4643,-4.0204
CA,Canada,2024-Q4,208.9327,-1.7928
CA,Canada,2025-Q1,210.3453,-1.4886
CA,Canada,2025-Q2,210.1334,-2.9047
CA,Canada,2025-Q3,205.6836,-3.1915
CA,Canada,2025-Q4,201.8694,-3.3807
CA,Canada,2026-Q1,200.2448,-4.8019
CH,Switzerland,2006-Q2,83.6199,6.2548
CH,Switzerland,2006-Q3,84.3414,5.5074
CH,Switzerland,2006-Q4,88.0249,9.1489
CH,Switzerland,2007-Q1,89.2381,8.4634
CH,Switzerland,2007-Q2,90.7631,8.5425
CH,Switzerland,2007-Q3,90.3086,7.075
CH,Switzerland,2007-Q4,91.1156,3.5112
CH,Switzerland,2008-Q1,92.3413,3.4774
CH,Switzerland,2008-Q2,93.6738,3.2069
CH,Switzerland,2008-Q3,94.6781,4.8385
CH,Switzerland,2008-Q4,95.8406,5.1857
CH,Switzerland,2009-Q1,96.1819,4.1592
CH,Switzerland,2009-Q2,95.6529,2.1127
CH,Switzerland,2009-Q3,95.7398,1.1213
CH,Switzerland,2009-Q4,96.1561,0.3292
CH,Switzerland,2010-Q1,98.14,2.0358
CH,Switzerland,2010-Q2,98.9517,3.4488
CH,Switzerland,2010-Q3,100.6296,5.1074
CH,Switzerland,2010-Q4,102.2786,6.3673
CH,Switzerland,2011-Q1,105.2034,7.1973
CH,Switzerland,2011-Q2,106.7933,7.9247
CH,Switzerland,2011-Q3,108.9544,8.2727
CH,Switzerland,2011-Q4,109.1006,6.67
CH,Switzerland,2012-Q1,111.8143,6.2839
CH,Switzerland,2012-Q2,113.1521,5.9543
CH,Switzerland,2012-Q3,114.801,5.3661
CH,Switzerland,2012-Q4,115.1288,5.5254
CH,Switzerland,2013-Q1,117.2734,4.8823
CH,Switzerland,2013-Q2,118.0957,4.369
CH,Switzerland,2013-Q3,118.2851,3.0349
CH,Switzerland,2013-Q4,119.5514,3.8414
CH,Switzerland,2014-Q1,120.0269,2.3479
CH,Switzerland,2014-Q2,121.5063,2.888
CH,Switzerland,2014-Q3,121.3472,2.5887
CH,Switzerland,2014-Q4,122.9653,2.8556
CH,Switzerland,2015-Q1,124.187,3.466
CH,Switzerland,2015-Q2,123.6868,1.7945
CH,Switzerland,2015-Q3,123.9767,2.1669
CH,Switzerland,2015-Q4,124.4508,1.208
CH,Switzerland,2016-Q1,125.9295,1.4031
CH,Switzerland,2016-Q2,124.6714,0.7961
CH,Switzerland,2016-Q3,123.8919,-0.0684
CH,Switzerland,2016-Q4,122.7885,-1.3357
CH,Switzerland,2017-Q1,123.0354,-2.2982
CH,Switzerland,2017-Q2,124.702,0.0245
CH,Switzerland,2017-Q3,127.1122,2.5992
CH,Switzerland,2017-Q4,126.849,3.3069
CH,Switzerland,2018-Q1,126.7617,3.0287
CH,Switzerland,2018-Q2,128.7736,3.2651
CH,Switzerland,2018-Q3,129.587,1.947
CH,Switzerland,2018-Q4,131.4893,3.6582
CH,Switzerland,2019-Q1,132.7897,4.7554
CH,Switzerland,2019-Q2,133.4812,3.6557
CH,Switzerland,2019-Q3,133.6664,3.148
CH,Switzerland,2019-Q4,136.0166,3.4431
CH,Switzerland,2020-Q1,134.9888,1.6561
CH,Switzerland,2020-Q2,136.8285,2.5077
CH,Switzerland,2020-Q3,137.1256,2.5879
CH,Switzerland,2020-Q4,140.2729,3.1292
CH,Switzerland,2021-Q1,140.199,3.8598
CH,Switzerland,2021-Q2,143.2772,4.713
CH,Switzerland,2021-Q3,146.6497,6.9456
CH,Switzerland,2021-Q4,150.5325,7.314
CH,Switzerland,2022-Q1,149.9769,6.9742
CH,Switzerland,2022-Q2,153.9967,7.4816
CH,Switzerland,2022-Q3,155.9098,6.3144
CH,Switzerland,2022-Q4,157.7695,4.8076
CH,Switzerland,2023-Q1,155.8619,3.924
CH,Switzerland,2023-Q2,157.6822,2.3932
CH,Switzerland,2023-Q3,157.9503,1.3088
CH,Switzerland,2023-Q4,159.7388,1.2482
CH,Switzerland,2024-Q1,158.1655,1.478
CH,Switzerland,2024-Q2,159.8522,1.3762
CH,Switzerland,2024-Q3,160.7092,1.7467
CH,Switzerland,2024-Q4,163.5223,2.3686
CH,Switzerland,2025-Q1,164.697,4.1295
CH,Switzerland,2025-Q2,167.7727,4.9549
CH,Switzerland,2025-Q3,169.102,5.2223
CH,Switzerland,2025-Q4,169.9661,3.9406
CH,Switzerland,2026-Q1,172.4741,4.7221
CN,China,2006-Q2,79.544,4.8459
CN,China,2006-Q3,80.855,4.9186
CN,China,2006-Q4,81.824,5.0109
CN,China,2007-Q1,82.1375,5.2977
CN,China,2007-Q2,84.218,5.876
CN,China,2007-Q3,86.498,6.9792
CN,China,2007-Q4,89.1486,8.9517
CN,China,2008-Q1,89.8611,9.4033
CN,China,2008-Q2,90.8301,7.8512
CN,China,2008-Q3,91.2576,5.5026
CN,China,2008-Q4,90.7446,1.7903
CN,China,2009-Q1,89.6901,-0.1903
CN,China,2009-Q2,90.4026,-0.4707
CN,China,2009-Q3,92.3406,1.1868
CN,China,2009-Q4,94.7631,4.4284
CN,China,2010-Q1,97.7556,8.9926
CN,China,2010-Q2,100.0071,10.6241
CN,China,2010-Q3,100.3776,8.7036
CN,China,2010-Q4,101.8596,7.4887
CN,China,2011-Q1,103.5126,5.8892
CN,China,2011-Q2,104.2822,4.2748
CN,China,2011-Q3,104.4817,4.0887
CN,China,2011-Q4,104.1967,2.2944
CN,China,2012-Q1,103.6551,0.1377
CN,China,2012-Q2,103.1136,-1.1206
CN,China,2012-Q3,103.2561,-1.173
CN,China,2012-Q4,103.6551,-0.5198
CN,China,2013-Q1,105.5932,1.8698
CN,China,2013-Q2,108.5572,5.2792
CN,China,2013-Q3,111.0082,7.5076
CN,China,2013-Q4,113.0602,9.0735
CN,China,2014-Q1,114.2857,8.2321
CN,China,2014-Q2,114.3427,5.3294
CN,China,2014-Q3,111.7207,0.6418
CN,China,2014-Q4,109.1557,-3.4535
CN,China,2015-Q1,107.8162,-5.6608
CN,China,2015-Q2,107.5882,-5.9072
CN,China,2015-Q3,108.2437,-3.1122
CN,China,2015-Q4,108.8422,-0.2872
CN,China,2016-Q1,111.5332,3.4475
CN,China,2016-Q2,113.8325,5.8039
CN,China,2016-Q3,116.4238,7.5571
CN,China,2016-Q4,119.1975,9.514
CN,China,2017-Q1,120.6209,8.148
CN,China,2017-Q2,122.9931,8.0474
CN,China,2017-Q3,124.38,6.8338
CN,China,2017-Q4,125.1464,4.9908
CN,China,2018-Q1,125.8764,4.357
CN,China,2018-Q2,127.7012,3.8279
CN,China,2018-Q3,131.5698,5.7805
CN,China,2018-Q4,134.1611,7.2033
CN,China,2019-Q1,135.4384,7.5963
CN,China,2019-Q2,137.1538,7.4021
CN,China,2019-Q3,138.5041,5.2704
CN,China,2019-Q4,139.2341,3.7813
CN,China,2020-Q1,139.4895,2.9911
CN,China,2020-Q2,140.256,2.2618
CN,China,2020-Q3,141.5698,2.2134
CN,China,2020-Q4,142.4458,2.3067
CN,China,2021-Q1,143.7231,3.0351
CN,China,2021-Q2,145.402,3.669
